HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD192310,2455021.08536,-8.82,1.68,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.1339
HD192310,2455022.08483,-7.08,1.60,UCLES,-1.0000,-1.0000,0.6866,0.0023,ru98.1573
HD192310,2455022.08912,-4.51,1.68,UCLES,-1.0000,-1.0000,0.6867,0.0023,ru98.1574
HD192310,2455022.09331,-1.85,1.55,UCLES,-1.0000,-1.0000,0.6861,0.0022,ru98.1575
HD192310,2455023.09242,-3.55,1.65,UCLES,-1.0000,-1.0000,0.6872,0.0021,ru98.1881
HD192310,2455023.09903,-5.14,1.72,UCLES,-1.0000,-1.0000,0.6889,0.0021,ru98.1882
HD192310,2455023.10564,-6.60,1.51,UCLES,-1.0000,-1.0000,0.6871,0.0022,ru98.1883
HD192310,2455024.08395,-1.42,1.58,UCLES,-1.0000,-1.0000,0.6859,0.0023,ru98.2073
HD192310,2455024.08814,-9.12,1.54,UCLES,-1.0000,-1.0000,0.6902,0.0022,ru98.2074
HD192310,2455024.09237,-6.56,1.86,UCLES,-1.0000,-1.0000,0.6892,0.0026,ru98.2075
HD192310,2455030.04217,-5.67,1.87,UCLES,-1.0000,-1.0000,0.6887,0.0027,ru98.2695
HD192310,2455030.04625,-3.82,2.16,UCLES,-1.0000,-1.0000,0.6860,0.0033,ru98.2696
HD192310,2455030.05071,-3.96,1.66,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.2697
HD192310,2455031.16158,-4.53,1.30,UCLES,-1.0000,-1.0000,0.6876,0.0018,ru98.3034
HD192310,2455031.16580,-4.54,1.29,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.3035
HD192310,2455031.17003,-1.69,1.21,UCLES,-1.0000,-1.0000,0.6876,0.0017,ru98.3036
HD192310,2455032.21046,-3.80,1.36,UCLES,-1.0000,-1.0000,0.6874,0.0021,ru98.3340
HD192310,2455032.21473,-4.04,1.46,UCLES,-1.0000,-1.0000,0.6860,0.0022,ru98.3341
HD192310,2455032.21906,-5.68,1.30,UCLES,-1.0000,-1.0000,0.6866,0.0021,ru98.3342
HD192310,2455033.11862,-4.61,1.47,UCLES,-1.0000,-1.0000,0.6911,0.002,ru98.3552
HD192310,2455033.12288,-6.00,1.49,UCLES,-1.0000,-1.0000,0.6890,0.0021,ru98.3553
HD192310,2455033.12708,-1.23,1.49,UCLES,-1.0000,-1.0000,0.6891,0.0022,ru98.3554
HD192310,2455036.15149,-3.42,2.38,UCLES,-1.0000,-1.0000,0.6864,0.0035,ru98.4203
HD192310,2455036.15570,-4.49,2.22,UCLES,-1.0000,-1.0000,0.6847,0.0034,ru98.4204
HD192310,2455036.15994,-6.55,2.18,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.4205
HD192310,2455036.16419,-7.03,2.24,UCLES,-1.0000,-1.0000,0.6859,0.0035,ru98.4206
HD192310,2455037.07865,-5.23,1.63,UCLES,-1.0000,-1.0000,0.6873,0.0022,ru98.4518
HD192310,2455037.08290,-3.57,1.53,UCLES,-1.0000,-1.0000,0.6870,0.0022,ru98.4519
HD192310,2455037.08716,-4.63,1.55,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.4520
HD192310,2455039.14847,-11.10,3.09,UCLES,-1.0000,-1.0000,0.6836,0.005,ru98.5007
HD192310,2455039.15325,-8.03,5.20,UCLES,-1.0000,-1.0000,0.6767,0.0068,ru98.5008
HD192310,2455039.15792,-18.51,6.27,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.5009
HD192310,2455039.16178,9.40,7.36,UCLES,-1.0000,-1.0000,0.6723,0.0095,ru98.5010
HD192310,2455040.14836,-0.95,3.60,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.5174
HD192310,2455041.17282,-7.97,2.02,UCLES,-1.0000,-1.0000,0.6839,0.002,ru98.5400
HD192310,2455042.20102,-4.85,2.18,UCLES,-1.0000,-1.0000,0.6812,0.0025,ru98.5583
HD192310,2455042.20629,-5.56,1.70,UCLES,-1.0000,-1.0000,0.6851,0.0021,ru98.5584
HD192310,2455042.21154,-5.61,1.89,UCLES,-1.0000,-1.0000,0.6832,0.0022,ru98.5585
HD192310,2455044.05061,-9.73,2.69,UCLES,-1.0000,-1.0000,0.6805,0.0046,ru98.5987
HD192310,2455044.05741,-7.86,1.80,UCLES,-1.0000,-1.0000,0.6874,0.0027,ru98.5988
HD192310,2455044.06189,-8.25,1.79,UCLES,-1.0000,-1.0000,0.6870,0.0029,ru98.5989
HD192310,2455044.07324,-9.10,1.72,UCLES,-1.0000,-1.0000,0.6853,0.0027,ru98.5990
HD192310,2455044.07730,-2.82,2.10,UCLES,-1.0000,-1.0000,0.6851,0.003,ru98.5991
HD192310,2455044.08092,-6.20,2.69,UCLES,-1.0000,-1.0000,0.6808,0.0044,ru98.5992
HD192310,2455044.12183,-4.44,1.71,UCLES,-1.0000,-1.0000,0.6835,0.0027,ru98.5995
HD192310,2455046.05177,-3.29,1.45,UCLES,-1.0000,-1.0000,0.6863,0.0019,ru98.6502
HD192310,2455046.05603,-10.33,1.44,UCLES,-1.0000,-1.0000,0.6857,0.0019,ru98.6503
HD192310,2455046.06026,-4.25,1.47,UCLES,-1.0000,-1.0000,0.6876,0.002,ru98.6504
HD192310,2455046.06454,-5.63,1.38,UCLES,-1.0000,-1.0000,0.6870,0.0019,ru98.6505
HD192310,2455049.01854,-11.98,1.46,UCLES,-1.0000,-1.0000,0.6855,0.0019,ru98.7397
HD192310,2455049.02284,-10.20,1.33,UCLES,-1.0000,-1.0000,0.6873,0.0018,ru98.7398
HD192310,2455049.02718,-8.74,1.39,UCLES,-1.0000,-1.0000,0.6906,0.0018,ru98.7399
HD192310,2455049.03141,-8.34,1.43,UCLES,-1.0000,-1.0000,0.6860,0.0018,ru98.7400
HD192310,2455050.08258,-9.91,1.25,UCLES,-1.0000,-1.0000,0.6891,0.0016,ru98.7732
HD192310,2455050.08801,-8.54,1.24,UCLES,-1.0000,-1.0000,0.6894,0.0015,ru98.7733
HD192310,2455050.09341,-9.24,1.27,UCLES,-1.0000,-1.0000,0.6893,0.0015,ru98.7734
HD192310,2455051.08110,-10.16,1.50,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.7983
HD192310,2455051.08647,-11.50,1.36,UCLES,-1.0000,-1.0000,0.6857,0.002,ru98.7984
HD192310,2455051.09186,-9.21,1.52,UCLES,-1.0000,-1.0000,0.6883,0.002,ru98.7985
HD192310,2455052.00981,-9.62,1.45,UCLES,-1.0000,-1.0000,0.6901,0.0018,ru98.8274
HD192310,2455052.01508,-13.86,1.55,UCLES,-1.0000,-1.0000,0.6876,0.0018,ru98.8275
HD192310,2455052.02069,-10.90,1.42,UCLES,-1.0000,-1.0000,0.6891,0.0017,ru98.8276
HD192310,2455053.02153,-8.48,1.50,UCLES,-1.0000,-1.0000,0.6865,0.0025,ru98.8571
HD192310,2455053.02752,-5.22,1.48,UCLES,-1.0000,-1.0000,0.6855,0.0022,ru98.8572
HD192310,2455053.03346,-9.66,1.43,UCLES,-1.0000,-1.0000,0.6867,0.0019,ru98.8573
HD192310,2455053.03900,-12.70,1.54,UCLES,-1.0000,-1.0000,0.6856,0.0024,ru98.8574
HD192310,2455055.11756,-3.34,1.46,UCLES,-1.0000,-1.0000,0.6871,0.0017,ru98.9095
HD192310,2455055.12253,-4.73,1.46,UCLES,-1.0000,-1.0000,0.6854,0.0021,ru98.9096
HD192310,2455055.12877,-8.55,1.75,UCLES,-1.0000,-1.0000,0.6837,0.0028,ru98.9097
HD192310,2455056.17290,-1.42,1.48,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.9409
HD192310,2455056.17834,-2.54,1.43,UCLES,-1.0000,-1.0000,0.6884,0.002,ru98.9410
HD192310,2455056.18376,1.80,1.47,UCLES,-1.0000,-1.0000,0.6845,0.0021,ru98.9411
HD192310,2455057.11160,-5.12,1.50,UCLES,-1.0000,-1.0000,0.6870,0.002,ru98.9681
HD192310,2455057.11692,-3.32,1.53,UCLES,-1.0000,-1.0000,0.6853,0.0021,ru98.9682
HD192310,2455057.12253,-0.26,1.58,UCLES,-1.0000,-1.0000,0.6839,0.0019,ru98.9683
HD192310,2455058.13820,-3.97,1.45,UCLES,-1.0000,-1.0000,0.6851,0.0019,ru99.85
HD192310,2455058.14358,-3.80,1.53,UCLES,-1.0000,-1.0000,0.6854,0.0021,ru99.86
HD192310,2455058.14905,-4.46,1.59,UCLES,-1.0000,-1.0000,0.6886,0.002,ru99.87
HD192310,2455059.17243,-5.35,1.62,UCLES,-1.0000,-1.0000,0.6845,0.0024,ru99.398
HD192310,2455059.17780,-4.46,1.77,UCLES,-1.0000,-1.0000,0.6852,0.0025,ru99.399
HD192310,2455059.18326,-3.68,1.65,UCLES,-1.0000,-1.0000,0.6847,0.0022,ru99.400
HD192310,2455102.94911,-4.98,1.63,UCLES,-1.0000,-1.0000,0.6882,0.0023,rw02.575
HD192310,2455102.95263,-8.50,1.67,UCLES,-1.0000,-1.0000,0.6895,0.0023,rw02.576
HD192310,2455102.95616,-1.15,1.76,UCLES,-1.0000,-1.0000,0.6880,0.0024,rw02.577
HD192310,2455107.98479,-2.00,1.89,UCLES,-1.0000,-1.0000,0.6861,0.0033,rw02.1681
HD192310,2455107.99029,-3.54,2.92,UCLES,-1.0000,-1.0000,0.6838,0.0045,rw02.1682
HD192310,2455107.99661,-5.76,3.28,UCLES,-1.0000,-1.0000,0.6831,0.0052,rw02.1683
HD192310,2455111.98139,-7.28,1.34,UCLES,-1.0000,-1.0000,0.6855,0.0023,rw02.2697
HD192310,2455111.98564,-7.56,1.51,UCLES,-1.0000,-1.0000,0.6855,0.0023,rw02.2698
HD192310,2455111.98984,-5.66,1.37,UCLES,-1.0000,-1.0000,0.6838,0.0024,rw02.2699
HD192310,2455314.31899,-5.40,1.51,UCLES,-1.0000,-1.0000,0.6882,0.0025,rw07.991
HD192310,2455314.32252,-4.32,1.57,UCLES,-1.0000,-1.0000,0.6894,0.0026,rw07.992
HD192310,2455315.26382,-4.44,1.43,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw07.1208
HD192310,2455315.26927,-2.78,1.50,UCLES,-1.0000,-1.0000,0.6922,0.0022,rw07.1209
HD192310,2455315.27463,-5.96,1.45,UCLES,-1.0000,-1.0000,0.6931,0.0021,rw07.1210
HD192310,2455316.26938,-2.97,1.64,UCLES,-1.0000,-1.0000,0.6899,0.0028,rw07.1404
HD192310,2455316.27351,-2.23,1.62,UCLES,-1.0000,-1.0000,0.6893,0.0031,rw07.1405
HD192310,2455316.27795,-1.43,1.54,UCLES,-1.0000,-1.0000,0.6870,0.0028,rw07.1406
HD192310,2455375.23578,-1.37,2.99,UCLES,-1.0000,-1.0000,0.6810,0.005,rw08.786
HD192310,2455375.24348,-10.70,3.00,UCLES,-1.0000,-1.0000,0.6879,0.0046,rw08.787
HD192310,2455375.25151,-11.87,2.91,UCLES,-1.0000,-1.0000,0.6813,0.0049,rw08.788
HD192310,2455376.19274,-0.28,1.74,UCLES,-1.0000,-1.0000,0.6824,0.003,rw08.1133
HD192310,2455376.19630,-1.93,1.77,UCLES,-1.0000,-1.0000,0.6843,0.0031,rw08.1134
HD192310,2455376.19985,-5.46,1.73,UCLES,-1.0000,-1.0000,0.6817,0.0033,rw08.1135
HD192310,2455376.20339,-1.55,1.89,UCLES,-1.0000,-1.0000,0.6846,0.0032,rw08.1136
HD192310,2455398.14263,-5.11,1.66,UCLES,-1.0000,-1.0000,0.6823,0.003,rw09.95
HD192310,2455398.14783,-4.29,1.65,UCLES,-1.0000,-1.0000,0.6874,0.0028,rw09.96
HD192310,2455398.15336,-9.12,1.57,UCLES,-1.0000,-1.0000,0.6874,0.0028,rw09.97
HD192310,2455400.12506,-0.29,1.73,UCLES,-1.0000,-1.0000,0.6828,0.0033,rw09.471
HD192310,2455400.12760,-5.53,1.63,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw09.472
HD192310,2455401.10778,-2.18,1.68,UCLES,-1.0000,-1.0000,0.6870,0.0026,rw09.668
HD192310,2455401.11321,-2.58,1.69,UCLES,-1.0000,-1.0000,0.6861,0.0028,rw09.669
HD192310,2455401.11870,-2.41,1.49,UCLES,-1.0000,-1.0000,0.6888,0.0026,rw09.670
HD192310,2455426.09300,-10.09,2.20,UCLES,-1.0000,-1.0000,0.6834,0.0033,rw10.101
HD192310,2455426.10046,-14.43,2.09,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw10.102
HD192310,2455426.10817,-14.76,1.98,UCLES,-1.0000,-1.0000,0.6827,0.0033,rw10.103
HD192310,2455456.95154,3.29,1.53,UCLES,-1.0000,-1.0000,0.6836,0.0025,rw11.68
HD192310,2455456.95691,-1.89,1.55,UCLES,-1.0000,-1.0000,0.6819,0.0025,rw11.69
HD192310,2455456.96231,-1.33,1.51,UCLES,-1.0000,-1.0000,0.6861,0.0026,rw11.70
HD192310,2455751.09710,-9.36,2.30,UCLES,-1.0000,-1.0000,0.6854,0.0043,rw18.81
HD192310,2455751.10065,-6.31,2.44,UCLES,-1.0000,-1.0000,0.6843,0.0046,rw18.82
HD192310,2455751.10419,-8.87,2.02,UCLES,-1.0000,-1.0000,0.6867,0.0041,rw18.83
HD192310,2455754.17958,-2.98,1.48,UCLES,-1.0000,-1.0000,0.6866,0.0027,rw18.927
HD192310,2455754.18729,-0.77,1.66,UCLES,-1.0000,-1.0000,0.6861,0.0029,rw18.928
HD192310,2455754.19499,-1.61,1.81,UCLES,-1.0000,-1.0000,0.6889,0.0028,rw18.929
HD192310,2455756.97769,-12.10,2.05,UCLES,-1.0000,-1.0000,0.6807,0.0041,rw18.1585
HD192310,2455756.98193,-6.72,1.97,UCLES,-1.0000,-1.0000,0.6870,0.0039,rw18.1586
HD192310,2455756.98616,-11.01,1.97,UCLES,-1.0000,-1.0000,0.6864,0.0038,rw18.1587
HD192310,2455788.09611,-13.37,2.21,UCLES,-1.0000,-1.0000,0.6867,0.0031,rw20.613
HD192310,2455788.10355,-11.35,1.86,UCLES,-1.0000,-1.0000,0.6903,0.0029,rw20.614
HD192310,2455788.11128,-7.03,1.97,UCLES,-1.0000,-1.0000,0.6851,0.0029,rw20.615
HD192310,2455843.89401,-7.99,1.87,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw21.49
HD192310,2455843.89831,-0.73,2.03,UCLES,-1.0000,-1.0000,0.6764,0.0037,rw21.50
HD192310,2455843.90244,-9.58,2.69,UCLES,-1.0000,-1.0000,0.6795,0.0051,rw21.51
HD192310,2455843.90689,3.95,4.92,UCLES,-1.0000,-1.0000,0.6676,0.0074,rw21.52
HD192310,2455876.95045,-15.21,3.45,UCLES,-1.0000,-1.0000,0.6797,0.0052,rw22.642
HD192310,2455876.95477,-6.00,2.78,UCLES,-1.0000,-1.0000,0.6864,0.0044,rw22.643
HD192310,2455876.95893,-11.24,2.50,UCLES,-1.0000,-1.0000,0.6886,0.0041,rw22.644
HD192310,2456085.19772,-8.39,2.92,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw27.309
HD192310,2456085.22643,-8.29,2.27,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw27.310
HD192310,2456088.15176,-1.33,1.44,UCLES,-1.0000,-1.0000,0.6843,0.002,rw27.1060
HD192310,2456088.15948,-0.46,1.33,UCLES,-1.0000,-1.0000,0.6829,0.002,rw27.1061
HD192310,2456135.06678,-0.52,2.18,UCLES,-1.0000,-1.0000,0.6812,0.0041,rw28.65
HD192310,2456135.07261,-3.84,2.36,UCLES,-1.0000,-1.0000,0.6798,0.0041,rw28.66
HD192310,2456135.07871,5.61,2.41,UCLES,-1.0000,-1.0000,0.6836,0.0043,rw28.67
HD192310,2456135.08455,5.75,2.36,UCLES,-1.0000,-1.0000,0.6786,0.0043,rw28.68
HD192310,2456138.16085,-4.88,2.74,UCLES,-1.0000,-1.0000,0.6797,0.004,rw28.456
HD192310,2456138.16747,-0.04,2.50,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw28.457
HD192310,2456138.17394,0.12,2.51,UCLES,-1.0000,-1.0000,0.6806,0.0038,rw28.458
HD192310,2456139.13536,2.63,2.22,UCLES,-1.0000,-1.0000,0.6809,0.0037,rw28.648
HD192310,2456139.14063,-2.88,2.22,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw28.649
HD192310,2456139.14608,-2.77,2.24,UCLES,-1.0000,-1.0000,0.6838,0.0034,rw28.650
HD192310,2456465.23462,2.10,2.33,UCLES,-1.0000,-1.0000,0.6792,0.0037,rw30.296
HD192310,2456465.23771,-5.39,2.34,UCLES,-1.0000,-1.0000,0.6825,0.0036,rw30.297
HD192310,2456465.24078,3.16,2.11,UCLES,-1.0000,-1.0000,0.6835,0.0036,rw30.298
HD192310,2456498.12374,-7.12,1.96,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw31.383
HD192310,2456498.13002,-4.61,1.85,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw31.384
HD192310,2456498.13669,-7.21,1.89,UCLES,-1.0000,-1.0000,0.6784,0.0029,rw31.385
HD192310,2456556.97584,-0.37,1.31,UCLES,-1.0000,-1.0000,0.6797,0.0022,rw32.459
HD192310,2456556.98245,-0.47,1.43,UCLES,-1.0000,-1.0000,0.6789,0.0023,rw32.460
HD192310,2456556.98898,0.23,1.58,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw32.461
HD192310,2456748.26085,-3.83,1.30,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw34.596
HD192310,2456748.26628,-1.31,1.27,UCLES,-1.0000,-1.0000,0.6875,0.0018,rw34.597
HD192310,2456748.27166,-5.03,1.27,UCLES,-1.0000,-1.0000,0.6873,0.0018,rw34.598
HD192310,2456771.23677,0.60,1.80,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw35.1414
HD192310,2456771.24106,0.90,1.64,UCLES,-1.0000,-1.0000,0.6848,0.0031,rw35.1415
HD192310,2456771.24529,3.67,1.71,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw35.1416
HD192310,2456794.27391,-5.26,1.60,UCLES,-1.0000,-1.0000,0.6840,0.0026,rw36.800
HD192310,2456794.27804,1.89,1.60,UCLES,-1.0000,-1.0000,0.6826,0.0025,rw36.801
HD192310,2456934.99486,6.62,2.01,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw37.242
HD192310,2456934.99907,4.63,2.09,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw37.243
HD192310,2456935.00324,2.90,2.11,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw37.244
HD192310,2456936.02025,3.17,2.19,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw37.449
HD192310,2456936.02552,-1.08,2.22,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw37.450
HD192310,2456936.03099,7.65,1.99,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw37.451
HD192310,2456969.89673,-5.98,1.70,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw38.258
HD192310,2456969.90426,-5.71,1.92,UCLES,-1.0000,-1.0000,0.6814,0.0032,rw38.259
HD192310,2456969.91186,-6.25,1.85,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw38.260
HD192310,2457231.15622,2.23,2.05,UCLES,-1.0000,-1.0000,0.6716,0.0036,rw41.75
HD192310,2457231.16754,5.38,1.98,UCLES,-1.0000,-1.0000,0.6744,0.0036,rw41.76
HD192310,2457231.17719,0.24,2.79,UCLES,-1.0000,-1.0000,0.6737,0.0046,rw41.77
HD192310,2457232.96455,3.38,1.67,UCLES,-1.0000,-1.0000,0.6729,0.0031,rw41.436
HD192310,2457236.12776,10.86,1.41,UCLES,-1.0000,-1.0000,0.6750,0.0023,rw42.61
HD192310,2457236.13425,10.83,1.60,UCLES,-1.0000,-1.0000,0.6752,0.0028,rw42.62
HD192310,2457236.13958,5.59,1.62,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw42.63
HD192310,2457237.15700,8.11,2.49,UCLES,-1.0000,-1.0000,0.6719,0.0042,rw42.268
HD192310,2457237.16345,11.30,2.93,UCLES,-1.0000,-1.0000,0.6759,0.0047,rw42.269
HD192310,2457237.17044,0.10,3.73,UCLES,-1.0000,-1.0000,0.6701,0.0058,rw42.270
HD192310,2457290.04607,-0.15,2.28,UCLES,-1.0000,-1.0000,0.6751,0.0035,rw43.223
HD192310,2457290.05133,0.15,2.03,UCLES,-1.0000,-1.0000,0.6752,0.0035,rw43.224
HD192310,2457290.05678,4.52,2.27,UCLES,-1.0000,-1.0000,0.6791,0.0035,rw43.225
