# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      sophiescc
# Description of the table:        Cross-correlation functions (series truncated to the first observation)
# Object:                          GJ 411
# Display the fields:              $link[objname],date,$field[rv],fwhm,targetname,mjd,bjd
# Description of each column
# $link[objname]: ------ Designation of the object
# date: ---------------- Observation date
# $field[rv]: ---------- Radial velocity
# fwhm: ---------------- FWHM of the correlation peak
# targetname: ---------- Target name provided by the observer
# mjd: ----------------- Modified Julian date when observation started (rounded to integer)
# bjd: ----------------- Barycentric Julian date
#-------------- ---- -- --- ---- ---------- --- ---
$link[objname] date rv err fwhm targetname mjd bjd
#-------------- ---- -- --- ---- ---------- --- ---
HD095735	2019-01-14	-84.6178283691406	0.00136979	4.60527	Gl411	58498	2458498.63499629
HD095735	2008-05-07	-84.6757659912109		4.83302	Gl411	54594	2454594.398942
HD095735	2008-05-07	-84.6757659912109		4.83302	Gl411	54594	2454594.398942
HD095735	2008-05-07	-85.0514450073242	0.00179312	6.55585	Gl411	54594	2454594.398942
HD095735	2020-02-08	-84.6169128417969	0.000870034	4.59321	Gl411	58888	2458888.53389598
HD095735	2018-11-27	-84.6181335449219	0.00167065	4.59676	Gl411	58450	2458450.64324167
HD095735	2019-05-03	-84.6188125610352	0.000877784	4.59822	Gl411	58607	2458607.39073352
HD095735	2019-05-02	-84.619743347168	0.00106292	4.59913	Gl411	58606	2458606.41562826
HD095735	2019-05-01	-84.6186676025391	0.000917624	4.59355	Gl411	58605	2458605.38845496
HD095735	2020-02-27	-84.6213989257812	0.00147577	4.59061	Gl411	58907	2458907.42440222
HD095735	2020-02-26	-84.6157608032227	0.00133628	4.59942	Gl411	58906	2458906.5703813
HD095735	2018-05-16	-84.6335601806641	0.00116138	4.46224	Gl411	58255	2458255.47900931
HD095735	2018-05-16	-84.6234741210938	0.00173652	4.59362	Gl411	58255	2458255.37102098
HD095735	2018-05-15	-84.6268081665039	0.00132267	4.5731	Gl411	58254	2458254.46152788
HD095735	2011-12-21	-84.643798828125	0.00169249	4.63499	Gl411	55917	2455917.70658119
HD095735	2019-02-17	-84.622200012207	0.000937473	4.59843	Gl411	58532	2458532.61712045
HD095735	2019-06-04	-84.6181259155273	0.000803829	4.57374	Gl411	58639	2458639.37590428
HD095735	2011-02-22	-84.6482696533203	0.000998472	4.63762	Gl411	55615	2455615.50284532
HD095735	2019-06-12	-84.6121444702148	0.00151187	4.51652	Gl411	58647	2458647.3988889
HD095735	2018-11-25	-84.618522644043	0.000898455	4.60363	Gl411	58448	2458448.67355192
HD095735	2012-11-19	-84.6279983520508	0.000676695	4.63265	Gl411	56251	2456251.6632772
HD095735	2013-05-24	-84.6396560668945	0.0015697	4.63084	Gl411	56437	2456437.34466176
HD095735	2018-05-31	-84.6164474487305	0.000791809	4.57898	Gl411	58270	2458270.4100159
HD095735	2019-02-13	-84.6166610717773	0.000723522	4.60769	Gl411	58528	2458528.56930525
HD095735	2019-02-12	-84.6124725341797	0.000852892	4.60824	Gl411	58527	2458527.62064699
HD095735	2012-03-03	-84.6399536132812	0.0013461	4.62552	Gl411	55990	2455990.41014433
HD095735	2018-04-07	-84.6232528686523	0.00134929	4.61695	Gl411	58216	2458216.46490376
HD095735	2011-03-06	-84.660530090332	0.000930685	4.61281	Gl411	55627	2455627.68103385
HD095735	2020-03-14	-84.6226272583008	0.00133968	4.58229	Gl411	58923	2458923.33425865
