,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
41112,GJ785,303.82905,-27.03316,2452945.493772,0.461935,0.865005,-54223.79319,1.003579,-5.689376,0.266688,-54222.965586,0.210939,-5.673761,0.267288,-6.17854,3.512346,-19.305943,1.072902,0.503966,0.000298,0.207256,0.000311,0.274998,0.000396,0,6.067886,45.700777,0.003482,-54,262.8,2452945.49366,-29.484923,-29.484455,1,-9999999,0.0,-0.150875,0.822868,0.827604,0.98116,0.54,237,-6.191041,3.487825,2003-11-01T23:50:09.750,-9999999,K5,072.C-0488(E),M. Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3V,1.53937639628542e-05,4.51963119240955e-07,1,0
41113,GJ785,303.82905,-27.03316,2452948.5036998,3.824355,1.16042,-54217.427972,1.233284,-1.766179,0.781255,-54216.652496,0.747211,-1.641664,0.78194,5.943706,8.691086,-14.517856,2.050954,0.504935,0.001102,0.200379,0.001158,0.274109,0.00147,0,6.072832,45.688897,0.002892,-54,73.3,2452948.50259,-29.228775,-29.226382,0,-9999999,0.002632,0.409902,0.85803,0.772844,0.981155,0.76,368,5.923751,8.688056,2003-11-05T00:02:21.237,-9999999,K5,072.C-0488(E),M. Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3V,1.89285652708883e-05,7.22003020507161e-07,1,0
41114,GJ785,303.82905,-27.03316,2453146.855476,0.422347,0.959227,-54224.662808,1.056023,-5.837073,0.428873,-54224.629288,0.390588,-5.642073,0.428742,-2.321878,4.334925,-5.964169,1.174082,0.50623,0.000581,0.210793,0.000612,0.275655,0.000757,0,6.074451,45.630955,0.005947,-54,137.4,2453146.85547,25.355323,25.355506,0,-9999999,0.176076,-0.258984,0.858012,-0.142556,0.981135,0.52,160,-2.337208,4.316157,2004-05-21T08:26:13.207,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.64661131234865e-05,6.05525748847726e-07,1,0
41115,GJ785,303.82905,-27.03316,2453153.9276036,2.57569,0.906484,-54222.14219,1.013416,-3.388415,0.292348,-54221.730495,0.253598,-3.206049,0.292635,-1.466374,3.096511,-11.483951,0.959868,0.502687,0.000369,0.207691,0.000384,0.27549,0.000479,0,6.08129,45.659898,0.003368,-54,215.0,2453153.9276,23.177945,23.178176,0,-9999999,0.18226,0.036332,0.858047,0.229435,0.981173,0.52,143,-1.488269,3.080133,2004-05-28T10:09:23.945,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.79731733886295e-05,6.02088170028873e-07,1,0
41116,GJ785,303.82905,-27.03316,2453263.5183825,-0.583462,0.968263,-54228.136593,1.024839,-7.82994,0.448698,-54228.914338,0.296049,-7.928363,0.448059,2.828728,4.928091,1.056559,1.431046,0.504553,0.000242,0.204718,0.000308,0.270411,0.00039,0,6.405761,40.843073,-0.024582,-54,259.7,2453263.51838,-23.518394,-23.518153,0,-9999999,0.278089,-1.246041,0.858023,-1.055834,0.981147,0.48,300,2.752628,4.859639,2004-09-15T00:18:59.400,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,2.69784826566534e-05,1.66436046989815e-06,1,0
41117,GJ785,303.82905,-27.03316,2453263.5222513,-3.005686,0.986456,-54229.779115,1.035849,-10.25356,0.486718,-54230.564129,0.33217,-10.186315,0.485352,8.478333,5.618161,4.450106,1.362647,0.504705,0.000269,0.20509,0.000356,0.270053,0.000449,0,6.396042,40.806183,-0.021573,-54,224.8,2453263.52224,-23.528135,-23.527888,0,-9999999,0.278092,-1.247437,0.858021,-1.063106,0.981145,0.49,300,8.457461,5.558571,2004-09-15T00:24:30.690,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.96249391099775e-05,1.93215394961104e-06,1,0
41118,GJ785,303.82905,-27.03316,2453263.5260834,-0.296085,0.969511,-54227.562414,1.02386,-7.545341,0.451391,-54228.354626,0.292655,-7.398181,0.449953,-7.638661,5.286276,0.740489,1.535293,0.503977,0.000236,0.205254,0.000303,0.270463,0.000384,0,6.409413,40.712416,-0.025495,-54,263.5,2453263.52607,-23.537832,-23.537585,0,-9999999,0.278096,-1.24882,0.85802,-1.070308,0.981143,0.49,300,-7.725612,5.219415,2004-09-15T00:30:01.809,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,2.86079725354769e-05,1.18403781403274e-06,1,0
41119,GJ785,303.82905,-27.03316,2453273.5520143,-2.934474,0.886678,-54227.14304,0.99691,-10.421495,0.22365,-54227.786093,0.176665,-10.255001,0.225746,3.229952,2.632106,-25.745616,1.322936,0.504744,0.000259,0.205125,0.000268,0.269936,0.000341,0,6.069702,45.749166,0.004829,-54,305.6,2453273.55201,-26.368267,-26.368067,0,-9999999,0.286863,-1.486584,0.858009,-0.929916,0.981132,0.51,300,3.196674,2.549476,2004-09-25T01:08:28.577,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.47538196192447e-05,5.79184141258868e-07,1,0
41120,GJ785,303.82905,-27.03316,2453273.5558041,-2.547359,0.887438,-54226.730528,0.997105,-10.035747,0.22665,-54227.380701,0.177766,-9.85744,0.229056,4.276275,2.801371,-28.245055,1.373456,0.505292,0.000261,0.2056,0.000271,0.269742,0.000344,0,6.068299,45.766339,0.005217,-54,303.5,2453273.5558,-26.377705,-26.377523,0,-9999999,0.286866,-1.487951,0.858007,-0.937039,0.98113,0.5,300,4.278903,2.725869,2004-09-25T01:13:59.046,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.49958306720084e-05,4.78359054587818e-07,1,0
41121,GJ785,303.82905,-27.03316,2453273.5596027,-2.966412,0.888673,-54227.47647,0.998469,-10.45617,0.231441,-54228.133779,0.185272,-10.349392,0.233543,0.77695,2.506382,-25.651855,1.285647,0.504985,0.000273,0.204978,0.000282,0.270428,0.000359,0,6.068954,45.743161,0.004882,-54,290.8,2453273.5596,-26.387133,-26.386948,0,-9999999,0.286869,-1.489322,0.858006,-0.944178,0.981129,0.49,300,0.768761,2.432648,2004-09-25T01:19:30.275,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.51240454625782e-05,4.43515995021264e-07,1,0
41122,GJ785,303.82905,-27.03316,2453290.5432865,-2.609464,0.948829,-54225.349724,0.94803,-6.123844,0.695163,-54222.881969,0.651632,-6.151923,0.695875,-2.812505,5.598061,-10.912881,1.644013,0.503149,0.000934,0.206858,0.001019,0.275486,0.001299,0,6.082469,45.671112,0.010404,-54,83.1,2453290.54328,-29.319996,-29.319906,0,-9999999,0.30172,2.486057,0.645774,2.166035,0.688576,0.53,60,-2.837929,5.581528,2004-10-12T01:00:12.544,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.5524357930316e-05,7.89654671777537e-07,1,0
41123,GJ785,303.82905,-27.03316,2453290.5443004,-1.860929,0.900717,-54224.769478,0.90416,-5.375675,0.627907,-54222.303628,0.585977,-5.31237,0.628276,2.419671,5.486749,-9.857533,1.773869,0.50676,0.000851,0.206859,0.000918,0.273979,0.001169,0,6.078456,45.658986,0.004703,-54,91.5,2453290.54429,-29.322245,-29.322133,0,-9999999,0.301721,2.485691,0.645773,2.164129,0.688576,0.47,60,2.411336,5.470845,2004-10-12T01:01:43.753,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.83930261398188e-05,6.83870457876108e-07,1,0
41124,GJ785,303.82905,-27.03316,2453290.5453872,-2.073768,1.07265,-54224.874205,1.079669,-5.588906,0.856479,-54222.410396,0.831594,-5.667053,0.857478,-9.903189,7.738295,-12.200473,2.505257,0.505164,0.001132,0.205474,0.001251,0.273152,0.00159,0,6.086955,45.694895,0.003029,-54,68.7,2453290.54538,-29.324649,-29.324558,0,-9999999,0.301722,2.485299,0.645773,2.162087,0.688575,0.53,60,-9.912599,7.727391,2004-10-12T01:03:14.062,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.58350988359857e-05,1.13887635579168e-06,1,0
41125,GJ785,303.82905,-27.03316,2453290.5464141,-2.458309,0.965714,-54226.033593,0.963816,-5.973817,0.71804,-54223.571713,0.674393,-6.049551,0.718509,-5.351815,5.682259,-12.032614,1.413116,0.506127,0.000961,0.205247,0.001044,0.275228,0.001334,0,6.085296,45.679147,0.007289,-54,80.9,2453290.54641,-29.326915,-29.326825,0,-9999999,0.301723,2.484928,0.645772,2.160157,0.688574,0.5,60,-5.376493,5.664894,2004-10-12T01:04:44.591,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.74071866938189e-05,8.86714987358088e-07,1,0
41126,GJ785,303.82905,-27.03316,2453290.5474739,-2.676373,0.966307,-54225.927303,0.965048,-6.192264,0.718838,-54223.467414,0.676154,-6.136713,0.719676,1.403575,7.215788,-10.669727,1.980899,0.504059,0.000962,0.205527,0.001048,0.274753,0.001338,0,6.086034,45.665004,0.00814,-54,80.7,2453290.54747,-29.329247,-29.329162,0,-9999999,0.301724,2.484546,0.645772,2.158165,0.688574,0.51,60,1.398425,7.20203,2004-10-12T01:06:15.570,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.39095263350003e-05,9.38811079456231e-07,1,0
41127,GJ785,303.82905,-27.03316,2453290.5485005,-1.600624,0.916661,-54225.250331,0.91745,-5.116885,0.650574,-54222.792371,0.606285,-5.123316,0.650849,-3.867725,5.419562,-9.309739,1.749694,0.505181,0.000872,0.208477,0.00095,0.272423,0.001199,0,6.085189,45.641745,0.005989,-54,89.0,2453290.54849,-29.331501,-29.331392,0,-9999999,0.301725,2.484175,0.645771,2.156235,0.688573,0.48,60,-3.884489,5.405203,2004-10-12T01:07:46.079,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.61462972494923e-05,6.87181622362912e-07,1,0
41128,GJ785,303.82905,-27.03316,2453290.5495781,-1.513054,0.961497,-54225.544384,0.96037,-5.029704,0.71236,-54223.088448,0.669462,-5.067789,0.713061,3.518282,5.976755,-12.899923,1.715299,0.504702,0.000958,0.207277,0.001046,0.27378,0.001327,0,6.082186,45.674087,0.005741,-54,81.1,2453290.54957,-29.33386,-29.333766,0,-9999999,0.301726,2.483787,0.645771,2.15421,0.688573,0.51,60,3.508138,5.964209,2004-10-12T01:09:17.387,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.50181719582753e-05,8.88416623073841e-07,1,0
41129,GJ785,303.82905,-27.03316,2453290.5506295,-3.273205,0.903788,-54226.703701,0.90824,-6.790234,0.632308,-54224.24974,0.592257,-6.814371,0.632905,2.92288,5.000125,-10.688063,1.807569,0.503856,0.000866,0.206764,0.000935,0.275195,0.001192,0,6.078606,45.661159,0.007816,-54,90.1,2453290.55062,-29.336155,-29.336059,0,-9999999,0.301727,2.483407,0.64577,2.152234,0.688572,0.51,60,2.906391,4.979211,2004-10-12T01:10:48.237,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.72747793366603e-05,7.53446071227069e-07,1,0
41130,GJ785,303.82905,-27.03316,2453290.5516804,-0.693161,1.002139,-54225.544779,1.001557,-4.210569,0.766332,-54223.092793,0.727314,-4.228988,0.767066,-0.387065,7.138231,-11.790812,2.031965,0.505366,0.001032,0.206798,0.001129,0.275666,0.001439,0,6.084895,45.673793,0.008433,-54,75.6,2453290.55167,-29.338442,-29.338345,0,-9999999,0.301727,2.483028,0.64577,2.150259,0.688571,0.5,60,-0.399674,7.128365,2004-10-12T01:12:19.646,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.69029288314784e-05,8.76617846984678e-07,1,0
41131,GJ785,303.82905,-27.03316,2453290.5527432,-1.373505,0.966968,-54224.299983,0.964734,-4.891297,0.719729,-54221.849994,0.675708,-4.770799,0.720465,8.177655,6.982,-12.550726,1.884901,0.5049,0.000966,0.207672,0.001056,0.275263,0.001343,0,6.084865,45.666995,0.004239,-54,80.5,2453290.55274,-29.340749,-29.34065,0,-9999999,0.301728,2.482645,0.645769,2.148261,0.688571,0.52,60,8.159024,6.97129,2004-10-12T01:13:50.284,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.84814499484338e-05,8.11918363149533e-07,1,0
41132,GJ785,303.82905,-27.03316,2453291.5035748,-0.833839,1.092816,-54227.103714,1.151662,-6.779873,0.67678,-54226.430771,0.603043,-6.734187,0.67744,3.08853,6.351887,-11.185772,1.7561,0.506617,0.00089,0.208529,0.000944,0.274169,0.001196,0,6.081285,45.610061,0.003413,-54,89.4,2453291.50357,-29.329779,-29.329694,0,-9999999,0.30256,0.054403,0.85803,0.370383,0.981155,0.51,60,3.065639,6.335579,2004-10-13T00:03:10.731,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.35414672773665e-05,8.30160093146522e-07,1,0
41133,GJ785,303.82905,-27.03316,2453291.5046245,2.205884,1.0708,-54222.80966,1.136018,-3.740529,0.640622,-54222.138689,0.572601,-3.770338,0.640854,3.051377,5.723535,-8.856938,1.631557,0.504962,0.000823,0.20786,0.000876,0.27641,0.001118,0,6.080676,45.582844,0.006069,-54,95.8,2453291.50462,-29.332242,-29.332185,0,-9999999,0.302561,0.054024,0.85803,0.36841,0.981154,0.49,60,3.036761,5.713452,2004-10-13T00:04:42.639,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.45712486189268e-05,6.16458101328852e-07,1,0
41134,GJ785,303.82905,-27.03316,2453291.5056994,-0.620043,1.069509,-54225.470313,1.135552,-6.566843,0.638464,-54224.801361,0.571678,-6.574118,0.638852,-0.634465,5.946799,-5.155344,1.41218,0.506537,0.000813,0.209339,0.000871,0.274779,0.001103,0,6.082473,45.544351,0.007267,-54,96.6,2453291.50569,-29.334762,-29.334674,0,-9999999,0.302562,0.053636,0.858029,0.36639,0.981154,0.51,60,-0.658637,5.927935,2004-10-13T00:06:14.319,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.55328785129853e-05,8.00954340244024e-07,1,0
41135,GJ785,303.82905,-27.03316,2453291.5067706,1.351523,1.069714,-54223.126567,1.135938,-4.595664,0.638807,-54222.459627,0.572446,-4.610586,0.63915,-2.908947,6.73505,-5.713282,1.300329,0.505029,0.000808,0.208836,0.000868,0.275803,0.001102,0,6.084133,45.552096,0.008989,-54,96.7,2453291.50676,-29.33727,-29.337188,0,-9999999,0.302563,0.05325,0.858029,0.364377,0.981153,0.52,60,-2.930423,6.724382,2004-10-13T00:07:46.277,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.89653956603538e-05,7.84130591736897e-07,1,0
41136,GJ785,303.82905,-27.03316,2453291.5078111,1.126379,1.048185,-54223.816099,1.119404,-4.821183,0.602063,-54223.151114,0.538893,-4.866477,0.602314,-4.082381,6.305124,-3.913203,1.381402,0.504271,0.000753,0.207936,0.000807,0.275045,0.001026,0,6.083193,45.554543,0.005712,-54,103.4,2453291.50781,-29.339704,-29.339618,0,-9999999,0.302564,0.052874,0.858028,0.362421,0.981153,0.5,60,-4.09348,6.294153,2004-10-13T00:09:17.386,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.61306280692102e-05,8.02107169215385e-07,1,0
41137,GJ785,303.82905,-27.03316,2453291.5088811,0.233892,1.031639,-54224.337545,1.107551,-5.714056,0.572771,-54223.674571,0.513819,-5.782822,0.572969,6.875389,5.332003,-4.624068,1.374006,0.504833,0.000735,0.207478,0.000779,0.273906,0.00099,0,6.083385,45.559819,0.007252,-54,106.8,2453291.50887,-29.342204,-29.342125,0,-9999999,0.302564,0.052488,0.858028,0.36041,0.981152,0.51,60,6.866464,5.316104,2004-10-13T00:10:49.245,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.79495479726283e-05,8.00814486321923e-07,1,0
41138,GJ785,303.82905,-27.03316,2453291.5099375,-0.975877,1.050837,-54225.000202,1.122064,-6.924207,0.606669,-54224.339212,0.544398,-6.849816,0.607117,2.814366,5.891719,-6.784622,1.419201,0.50613,0.000775,0.209758,0.000829,0.273345,0.001048,0,6.082629,45.582763,0.005984,-54,101.2,2453291.50994,-29.34467,-29.344603,0,-9999999,0.302565,0.052107,0.858027,0.358425,0.981152,0.52,60,2.79544,5.872867,2004-10-13T00:12:19.924,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.8542257972985e-05,8.41449602820425e-07,1,0
41139,GJ785,303.82905,-27.03316,2453291.5110038,1.182179,1.06839,-54223.672474,1.134417,-4.766535,0.63659,-54223.013488,0.569425,-4.720421,0.636961,0.128484,6.825188,-6.453192,1.368032,0.50535,0.000793,0.207472,0.000852,0.277837,0.00109,0,6.083573,45.55703,0.005766,-54,98.2,2453291.511,-29.347155,-29.347079,0,-9999999,0.302566,0.051722,0.858027,0.35642,0.981151,0.52,60,0.111696,6.815067,2004-10-13T00:13:52.063,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.85246068200054e-05,8.02878551136651e-07,1,0
41140,GJ785,303.82905,-27.03316,2453341.5025655,1.31423,0.864406,718.775311,1.014983,-5.053669,0.314539,719.362706,0.259853,-5.025362,0.313429,-0.985152,3.193232,5.423251,1.046561,0.508969,0.000367,0.205856,0.000395,0.277618,0.000501,0,4.911995,0.406164,0.820094,0,209.7,2453341.50255,-23.073866,-23.07362,0,-9999999,0.34628,-0.367463,0.805148,0.241115,0.981156,0.47,270,-0.990868,3.173263,2004-12-02T00:06:48.081,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.87271567118352e-05,6.03836887382408e-07,1,0
41141,GJ785,303.82905,-27.03316,2453341.5062702,-0.962791,0.855452,703.05377,1.009071,-7.332027,0.289028,703.634205,0.235717,-7.351787,0.287719,-1.90211,3.553077,5.12664,0.998397,0.508481,0.000335,0.20659,0.000358,0.278228,0.000454,0,4.882427,0.413933,0.665899,0,231.3,2453341.50627,-23.076921,-23.076684,0,-9999999,0.346283,-0.368799,0.805146,0.234152,0.981154,0.54,270,-1.907923,3.520387,2004-12-02T00:11:49.290,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.83614158723524e-05,5.7765789364057e-07,1,0
41142,GJ785,303.82905,-27.03316,2453341.5096966,-1.053059,0.85611,765.302547,1.009185,-7.423531,0.290976,765.876545,0.236209,-7.451496,0.28982,0.451682,3.382903,4.166032,0.919118,0.508679,0.000328,0.205622,0.000353,0.277365,0.000448,0,4.867536,0.410938,0.626213,0,233.7,2453341.50969,-23.079594,-23.079359,0,-9999999,0.346286,-0.370035,0.805144,0.227712,0.981152,0.52,270,0.446904,3.347435,2004-12-02T00:16:50.760,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.81233687666462e-05,5.89477941036539e-07,1,0
41143,GJ785,303.82905,-27.03316,2453343.5055681,-0.724495,0.90985,-54225.582385,1.011179,-7.508176,0.302677,-54225.010931,0.244582,-7.44296,0.300866,-6.55945,3.153501,13.774618,1.063855,0.503492,0.000338,0.20736,0.000366,0.27699,0.000462,0,6.094836,45.406023,0.00975,-54,226.4,2453343.50556,-22.398959,-22.399228,0,-9999999,0.348032,-0.783245,0.858029,0.223422,0.981154,0.49,270,-6.573369,3.114866,2004-12-04T00:11:15.049,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.8772329535064e-05,5.77805383850598e-07,1,0
41144,GJ785,303.82905,-27.03316,2453343.5090189,-0.780666,0.905333,-54225.5842,1.008041,-7.565593,0.288818,-54225.019228,0.231273,-7.557209,0.286945,-2.650016,2.60684,10.289416,1.043134,0.503165,0.00032,0.207481,0.000346,0.277408,0.000437,0,6.094274,45.44027,0.009027,-54,239.5,2453343.50901,-22.401387,-22.401656,0,-9999999,0.348035,-0.78449,0.858028,0.216937,0.981152,0.48,270,-2.658977,2.565121,2004-12-04T00:16:15.918,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.81753286169387e-05,6.33331449540434e-07,1,0
41145,GJ785,303.82905,-27.03316,2453343.512649,-0.737468,0.905139,-54225.694542,1.007804,-7.523704,0.288216,-54225.13639,0.230247,-7.515859,0.286683,-1.205556,2.54619,10.040648,1.051419,0.503321,0.000318,0.207194,0.000344,0.276681,0.000434,0,6.096241,45.439139,0.009105,-54,240.7,2453343.51265,-22.403776,-22.404049,0,-9999999,0.348038,-0.7858,0.858026,0.210114,0.98115,0.52,270,-1.230078,2.496336,2004-12-04T00:21:18.778,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.79818527475331e-05,5.4414921766838e-07,1,0
41146,GJ785,303.82905,-27.03316,2453344.5081186,-0.221914,0.892732,-54225.17079,1.00035,-7.006516,0.246493,-54224.603253,0.195036,-6.939331,0.246172,-5.708468,3.112442,-10.692546,1.609439,0.504532,0.000277,0.205098,0.0003,0.271223,0.000382,0,6.099049,45.690055,0.007754,-54,276.1,2453344.50812,-22.050987,-22.05126,0,-9999999,0.348908,-0.784165,0.858028,0.218629,0.981153,0.53,270,-5.732704,3.067193,2004-12-05T00:14:50.949,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.89185439007125e-05,5.99760893317188e-07,1,0
41147,GJ785,303.82905,-27.03316,2453344.5114795,-0.432429,0.894303,-54225.663379,1.002031,-7.218243,0.252127,-54225.102156,0.203491,-7.220241,0.251886,-10.49187,3.705001,-10.362221,1.435479,0.504589,0.000285,0.205667,0.000311,0.270794,0.000395,0,6.099236,45.678644,0.008542,-54,266.7,2453344.51147,-22.053098,-22.05337,0,-9999999,0.348911,-0.785378,0.858026,0.212312,0.981151,0.49,270,-10.517089,3.666884,2004-12-05T00:19:52.149,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.78888852973828e-05,6.0309415484259e-07,1,0
41148,GJ785,303.82905,-27.03316,2453344.5150226,0.214741,0.896206,-54225.08428,1.003774,-6.572352,0.258802,-54224.529713,0.211918,-6.603733,0.258327,-5.41751,2.894409,-10.047116,1.30952,0.505278,0.000298,0.206021,0.000325,0.271045,0.000413,0,6.098407,45.664354,0.007732,-54,255.8,2453344.51502,-22.055164,-22.055437,0,-9999999,0.348914,-0.786656,0.858025,0.205653,0.981149,0.51,270,-5.448499,2.842356,2004-12-05T00:24:52.899,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.87016905669265e-05,5.22007760819117e-07,1,0
41149,GJ785,303.82905,-27.03316,2453484.9013687,0.770839,0.900375,-54224.166798,1.006569,-5.699496,0.272865,-54224.745907,0.224748,-5.642739,0.272905,3.760498,4.077073,-10.46294,0.916785,0.499834,0.000344,0.209913,0.000363,0.275633,0.00045,0,6.085674,45.679905,0.006262,-54,230.5,2453484.90136,29.423892,29.423925,0,-9999999,0.471672,-0.469898,0.858033,-1.050781,0.981158,0.51,275,3.746647,4.049463,2005-04-24T09:35:00.114,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.76393632069999e-05,5.96353233575814e-07,1,0
41150,GJ785,303.82905,-27.03316,2453484.9047403,0.372077,0.909682,-54223.898764,1.014181,-6.099474,0.302156,-54224.484207,0.256687,-5.934914,0.302045,5.322196,3.811244,-10.044859,0.905716,0.500303,0.000396,0.211063,0.000417,0.275764,0.000517,0,6.082404,45.657873,0.007628,-54,201.2,2453484.90473,29.416423,29.416457,0,-9999999,0.471675,-0.471115,0.858035,-1.057118,0.98116,0.45,275,5.309829,3.780851,2005-04-24T09:40:07.894,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.74895340848336e-05,4.77136214277576e-07,1,0
41151,GJ785,303.82905,-27.03316,2453484.9085381,1.531862,0.954432,-54222.768158,1.049785,-4.94106,0.417988,-54223.360736,0.373324,-4.799834,0.417974,5.331914,3.907396,-6.541076,0.928936,0.50196,0.000577,0.21161,0.000612,0.276965,0.000757,0,6.080068,45.612958,0.006571,-54,138.6,2453484.90853,29.407953,29.408013,0,-9999999,0.471678,-0.472485,0.858037,-1.064256,0.981162,0.52,275,5.328039,3.887074,2005-04-24T09:45:16.743,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.70002017854871e-05,6.03627601936681e-07,1,0
