Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
91922,9826,apf,rabh.166,2456590.834284,31.74,4.838304,-1,36842.0
91923,9826,apf,rabh.167,2456590.835916,14.25,4.70755,-1,37145.0
91924,9826,apf,rabh.168,2456590.83698,14.22,4.487472,-1,37575.0
91925,9826,apf,rabh.189,2456590.942213,19.79,4.599365,-1,36374.0
91926,9826,apf,rabh.190,2456590.943486,11.69,4.584984,-1,35918.0
91927,9826,apf,rabh.191,2456590.944829,22.85,4.78512,-1,35577.0
91928,9826,apf,rabi.180,2456591.80619,-44.37,4.830365,-1,36007.0
91929,9826,apf,rabi.181,2456591.807231,-42.63,4.959147,-1,35820.0
91930,9826,apf,rabi.182,2456591.808273,-47.88,4.666455,-1,35985.0
91931,9826,apf,rabi.208,2456591.897324,-47.91,4.586912,-1,37559.0
91932,9826,apf,rabi.209,2456591.898297,-49.37,4.612957,-1,35984.0
91933,9826,apf,rabi.210,2456591.899269,-46.93,4.770436,-1,36217.0
91934,9826,apf,rabi.236,2456591.986272,-54.34,4.351728,-1,35886.0
91935,9826,apf,rabi.237,2456591.987302,-50.41,4.722312,-1,35342.0
91936,9826,apf,rabi.238,2456591.988355,-48.78,5.086889,-1,35921.0
91937,9826,apf,rabk.169,2456597.830767,5.62,4.916343,-1,37689.0
91938,9826,apf,rabk.170,2456597.831959,3.60,4.41737,-1,37690.0
91939,9826,apf,rabk.171,2456597.833116,-0.69,4.568647,-1,37540.0
91940,9826,apf,rabk.238,2456598.021947,10.46,5.147377,-1,38135.0
91941,9826,apf,rabk.239,2456598.023289,9.67,5.193401,-1,36789.0
91942,9826,apf,rabk.240,2456598.02469,16.88,4.834347,-1,37621.0
91943,9826,apf,rabl.169,2456606.826638,-32.65,4.379252,-1,39288.0
91944,9826,apf,rabl.170,2456606.827819,-29.36,4.70949,-1,39011.0
91945,9826,apf,rabl.171,2456606.829057,-24.09,4.259009,-1,38912.0
91946,9826,apf,rabl.204,2456606.962643,-16.39,4.822952,-1,36137.0
91947,9826,apf,rabl.205,2456606.964113,-22.94,4.818697,-1,36787.0
91948,9826,apf,rabl.206,2456606.965386,-21.82,4.80435,-1,36965.0
91949,9826,apf,rabm.218,2456607.870105,68.05,4.525459,-1,37449.0
91950,9826,apf,rabm.219,2456607.871123,58.20,4.972189,-1,37241.0
91951,9826,apf,rabm.220,2456607.872154,59.61,4.605669,-1,37497.0
