Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
92703,9826,lick,rs05.21,2451425.942383,12.89,9.050085,-1,52245.0
92704,9826,lick,rs05.22,2451425.958008,-3.42,8.709127,-1,48061.0
92705,9826,lick,rs05.58,2451426.945312,75.99,12.64471,-1,15297.0
92706,9826,lick,rs05.59,2451426.959961,99.80,11.972447,-1,14454.0
92707,9826,lick,rs05.97,2451427.945312,155.90,8.070198,-1,61309.0
92708,9826,lick,rs05.98,2451427.960938,151.48,7.864949,-1,60708.0
92709,9826,lick,rs05.137,2451428.926758,78.55,10.128633,-1,25223.0
92710,9826,lick,rs05.138,2451428.942383,82.27,10.33376,-1,24980.0
92711,9826,lick,rs05.179,2451429.964844,8.01,8.189921,-1,56838.0
92712,9826,lick,rs05.180,2451429.980469,18.16,8.540335,-1,56168.0
92713,9826,lick,rs06.25,2451435.947266,80.53,8.309297,-1,69011.0
92714,9826,lick,rs06.26,2451435.962891,87.42,8.417376,-1,67729.0
92715,9826,lick,rs06.59,2451436.795898,146.65,10.393675,-1,25901.0
92716,9826,lick,rs06.60,2451436.811523,146.39,11.394028,-1,22359.0
92717,9826,lick,rs06.104,2451437.966797,122.31,11.428223,-1,19627.0
92718,9826,lick,rs06.105,2451437.982422,92.66,10.341837,-1,20297.0
92719,9826,lick,rs06.140,2451438.889648,31.93,9.553986,-1,33485.0
92720,9826,lick,rs06.141,2451438.905273,43.66,9.600215,-1,35459.0
92721,9826,lick,rb96.21,2451439.865234,18.13,8.877954,-1,53332.0
92722,9826,lick,rb96.22,2451439.880859,32.98,8.668145,-1,61905.0
92723,9826,lick,rb96.56,2451440.84668,113.92,9.577966,-1,35568.0
92724,9826,lick,rb96.57,2451440.864258,111.24,8.868184,-1,44941.0
92725,9826,lick,rb97.31,2451444.980469,70.16,10.437783,-1,78334.0
92726,9826,lick,rb97.32,2451444.983398,76.69,9.604918,-1,85778.0
92727,9826,lick,rb97.88,2451445.920898,151.11,8.891674,-1,54352.0
92728,9826,lick,rb97.89,2451445.923828,150.09,11.326361,-1,32699.0
92729,9826,lick,rb97.157,2451446.941406,142.44,9.714883,-1,50699.0
92730,9826,lick,rb97.158,2451446.943359,126.89,9.137212,-1,71824.0
92731,9826,lick,rb97.221,2451447.933594,30.75,9.653301,-1,49618.0
92732,9826,lick,rb97.222,2451447.935547,43.95,11.463357,-1,24548.0
92733,9826,lick,rb98.21,2451453.853516,46.84,8.887547,-1,70602.0
92734,9826,lick,rb98.22,2451453.869141,44.62,8.338047,-1,72013.0
92735,9826,lick,rb98.60,2451454.798828,129.17,9.732927,-1,56937.0
92736,9826,lick,rb98.61,2451454.814453,111.93,9.220899,-1,53871.0
92737,9826,lick,rb99.19,2451467.841797,35.54,10.796825,-1,46158.0
92738,9826,lick,rb99.20,2451467.857422,30.12,10.771861,-1,47633.0
92739,9826,lick,rb99.21,2451467.874023,25.70,11.028053,-1,45972.0
92740,9826,lick,rb99.60,2451468.813477,128.23,9.686886,-1,70707.0
92741,9826,lick,rb99.61,2451468.832031,127.65,10.134969,-1,65584.0
92742,9826,lick,rb99.62,2451468.847656,137.89,10.83461,-1,65033.0
92743,9826,lick,rs07.25,2451477.863281,98.90,10.719468,-1,63303.0
92744,9826,lick,rs07.68,2451478.827148,134.07,12.723238,-1,23062.0
92745,9826,lick,rs07.69,2451478.84082,142.19,15.602653,-1,13908.0
92746,9826,lick,rs07.152,2451481.817383,40.17,14.235168,-1,18185.0
92747,9826,lick,rs07.153,2451481.833008,-28.35,27.6717,-1,3033.0
92748,9826,lick,rd01.17,2451482.786133,127.29,11.193764,-1,32239.0
92749,9826,lick,rd01.18,2451482.801758,139.02,11.729225,-1,31340.0
92750,9826,lick,rd01.19,2451482.816406,152.63,10.871849,-1,31711.0
92751,9826,lick,rd02.15,2451496.700195,116.18,12.537864,-1,23417.0
92752,9826,lick,rd02.16,2451496.71875,126.30,11.743884,-1,32634.0
92753,9826,lick,rs08.44,2451500.798828,66.08,13.208609,-1,16078.0
92754,9826,lick,rs08.45,2451500.814453,87.58,12.066357,-1,20019.0
92755,9826,lick,rs08.83,2451501.706055,127.64,9.903187,-1,66943.0
92756,9826,lick,rd06.56,2451533.724609,81.12,9.882926,-1,57076.0
92757,9826,lick,rd06.57,2451533.727539,82.94,9.907173,-1,50076.0
