time,mnvel,errvel,tel
2442006.95556,42.47,2.7999999999999994,hiresk
2442008.8628739906,6.595358631632428,1.294506360119662,hiresk
2442009.2804955617,-9.225723924673552,1.0907156664835123,hiresk
2451155.03027,1.73,4.85,lick6
2451242.83301,35.61,3.99,lick6
2451534.01074,10.83,3.99,lick6
2451914.00391,-19.93,3.18,lick6
2451914.9707,-18.66,3.3,lick6
2451915.99316,-2.13,3.32,lick6
2451927.98374,-10.51,3.5600000000000005,lick6
2451945.93848,-1.31,3.2699999999999996,lick6
2451946.88672,1.09,3.61,lick6
2452075.68164,-26.4,3.4800000000000004,lick6
2452333.87891,0.0,3.11,lick6
2452298.98633,-24.45,2.19,lick8
2452335.81152,-23.3,3.44,lick8
2452687.91261,-20.89,2.41,lick8
2452991.00684,-35.85,2.15,lick8
2452992.04297,-29.05,2.77,lick8
2453008.99023,-33.05,2.32,lick8
2453101.74902,-40.92,3.1,lick8
2453389.8498,-52.11,2.61,lick8
2453391.9894,-42.75,2.88,lick8
2454073.99869,36.0,2.61,lick8
2454102.01627,33.81,2.78,lick8
2454102.97389,43.61,2.85,lick8
2454103.95295,23.5,2.62,lick8
2454134.83447,32.26,2.6900000000000004,lick8
2454165.80654,19.28,2.71,lick8
2454196.76497,27.07,2.57,lick8
2454461.95302,20.29,2.65,lick8
2454517.84324,7.81,2.62,lick8
2454547.87276,8.26,2.35,lick8
2454574.77872,7.52,2.93,lick8
2454606.74588,-5.91,4.82,lick8
2454609.72899,17.36,2.88,lick8
2454622.71301,1.08,3.4300000000000006,lick8
2454786.0646,-17.5,3.99,lick8
2454844.92554,4.89,2.07,lick8
2454846.0841,5.42,1.7100000000000002,lick8
2454847.91725,2.25,1.86,lick8
2454848.90752,4.31,2.12,lick8
2454849.90125,3.15,1.9399999999999997,lick8
2454863.95709,-9.29,2.6900000000000004,lick8
2454864.90617,-9.38,3.54,lick8
2454865.93272,-5.34,3.36,lick8
2455168.04947,-16.42,2.4,lick8
2454084.985304402,30.606330002614932,0.5345473072815756,hiresj
2454641.763773,6.52,1.15,hiresj
2454778.154132,7.12,0.979975,hiresj
2454779.096644,4.12,1.19,hiresj
2454780.132789,1.16,1.13,hiresj
2454791.154479,4.34,1.158452,hiresj
2454806.101262,-0.41,1.11,hiresj
2454808.049491,3.27,1.11,hiresj
2454809.122118,5.63,0.9517,hiresj
2454810.022326,6.04,1.093012,hiresj
2454811.068461,0.69,1.005913,hiresj
2454839.0773747126,3.831884198589116,0.898719266506311,hiresj
2454847.0801202813,-1.13828025477707,0.9194138259997455,hiresj
2454865.043509054,2.0660376453467535,0.7714757109712024,hiresj
2454867.871657314,2.3607096919496504,0.9754756603549093,hiresj
2454927.875702,-4.89,1.229802,hiresj
2454929.8655477157,-0.20976714100905536,0.9416291516566788,hiresj
2454934.856844766,0.07794221258722317,0.8170775652152477,hiresj
2454954.874656,1.53,0.9500000000000001,hiresj
2454963.880373,-0.88,1.06,hiresj
2454983.8209931757,1.5029124938755332,0.8326580270337985,hiresj
2454984.810762338,1.8704660303200449,0.8056510126494246,hiresj
2454985.816973,-0.32,1.100754,hiresj
2454986.837245,-1.18,1.090671,hiresj
2454987.816121,-0.86,1.090637,hiresj
2454988.825816,-0.64,1.077653,hiresj
2455014.754667352,-1.9398617957051225,0.8586163984823549,hiresj
2455015.7419592775,1.2805184837617722,0.8455780857843719,hiresj
2455134.142567093,-1.3762389026481237,0.7803555031994039,hiresj
2455255.93689894,-7.619792955102299,0.9192618701494163,hiresj
2455314.816003457,-5.5365192602879905,0.7998687876643997,hiresj
2455339.832547,-11.24,0.9699999999999999,hiresj
2455343.8217145866,-9.331796585273512,0.7737911774204137,hiresj
2455380.738110909,-4.489092689896391,0.791019074752249,hiresj
2455490.1467092433,-12.95968124192736,0.7943454862331151,hiresj
2455546.11314118,-10.38765859101052,0.7915808581697263,hiresj
2455635.9904926,-11.795461538461536,0.7735651730287998,hiresj
2455703.738861,-16.69,0.96,hiresj
2455871.146285,-23.49,1.351933,hiresj
2456114.7393499636,-23.632354411167,1.0130845822332375,hiresj
2456290.0616430463,-30.614158215010143,0.8431063975358761,hiresj
2456327.97221179,-29.44161192488869,0.8665096379732441,hiresj
2456344.8916046764,-30.916313929971537,0.8496429906239816,hiresj
2456615.161283,-39.84,0.9931500000000001,hiresj
2456638.0847759424,-41.677587665830046,0.8043568369316447,hiresj
2456709.9716194784,-41.0077626459144,0.7873297481333471,hiresj
2456826.7354904274,-36.81966542750929,0.8718863880150601,hiresj
2456827.7396113495,-32.66481527398958,0.8696047935128753,hiresj
2456828.7367365016,-35.24328656204624,0.8566979471634244,hiresj
2456845.734428,-33.08,0.9699999999999999,hiresj
2456848.734455,-37.21,1.2234709999999998,hiresj
2457003.171764,49.18,1.06,hiresj
2457057.84388,56.36,1.009863,hiresj
2457058.90866,61.43,1.07,hiresj
2457179.741818,55.16,0.9875990000000001,hiresj
2457199.746157,47.11,1.106134,hiresj
2457213.741424,43.08,1.2729889999999997,hiresj
2457327.156323,33.21,1.069644,hiresj
2457568.742359,26.36,1.148344,hiresj
2457746.180697,13.36,1.26,hiresj
2457765.945024,12.54,1.07,hiresj
2457934.742278,7.56,1.06,hiresj
2458066.156306,10.31,1.08,hiresj
2458092.172923,5.5,1.09,hiresj
2458181.951955,2.56,1.22,hiresj
2458444.164499,-6.64,1.018116,hiresj
2458491.023731,-13.27,1.147774,hiresj
2458559.892813,-8.05,1.03,hiresj
2458795.15091,-13.81,1.13664,hiresj
2458798.155438,-12.0,0.9699999999999999,hiresj
2458828.048996,-14.1,0.99,hiresj
2458903.938226,-17.29,1.143278,hiresj
