  6163 114783    j    rj849.134  2455371.876341    -42.38  0.812031   0.1929   79266.0 
  6164 114783    j    rj849.135  2455371.87957     -44.04  0.859504   0.194    79373.0 
  6165 114783    j    rj93.268   2455373.750193    -41.62  0.881893   0.194    49013.0 
  6166 114783    j    rj95.1673  2455407.771247    -42.15  1.010708   0.198    49816.0 
  6167 114783    j    rj110.594  2455546.159772     -4.76  1.060667   0.201    48975.0 
  6168 114783    j    rj863.178  2455580.054322      2.12  1.042055   0.2049   79412.0 
  6169 114783    j    rj113.221  2455585.155899      4.69  1.003215   0.209    48985.0 
  6170 114783    j    rj114.106  2455606.040048      2.83  1.118311   0.212    48831.0 
  6171 114783    j    rj116.191  2455634.069932     10.85  1.196558   0.209    48126.0 
  6172 114783    j    rj866.189  2455637.933886     13.15  1.024137   0.2099   78054.0 
  6173 114783    j    rj117.382  2455667.993837     14.24  0.97891    0.212    48944.0 
  6174 114783    j    rj119.1084 2455700.779621     12.34  1.162862   0.212    51165.0 
  6175 114783    j    rj124.90   2455733.793609     -0.88  0.950879   0.208    49761.0 
  6176 114783    j    rj876.121  2455750.816092    -10.24  0.955114   0.2106   80847.0 
  6177 114783    j    rj130.662  2455789.746961    -24.27  1.177626   0.214    48351.0 
  6178 114783    j    rj885.212  2455912.126863    -40.56  0.920606   0.0      78753.0 
  6179 114783    j    rj887.186  2455971.029146    -35.84  1.03333    0.2059   77072.0 
  6180 114783    j    rj145.175  2455973.105378    -34.77  1.155155   0.209    49982.0 
  6181 114783    j    rj146.291  2455991.942264    -25.20  1.310397   0.2      48318.0 
  6182 114783    j    rj889.157  2456024.834382    -11.10  1.187942   0.1984   77124.0 
  6183 114783    j    rj150.110  2456073.802226      1.45  1.110568   0.196    49258.0 
  6184 114783    j    rj153.873  2456113.758435      5.53  1.051841   0.198    48982.0 
  6185 114783    j    rj165.123  2456319.003558    -32.91  1.393666   0.222    25411.0 
  6186 114783    j    rj170.670  2456451.817596    -27.93  1.082548   0.202    49304.0 
  6187 114783    j    rj185.1198 2456641.135405     21.48  1.037534   0.1891   49227.0 
  6188 114783    j    rj187.185  2456709.002026     12.60  1.131752   0.1983   48790.0 
  6189 114783    j    rj187.442  2456710.016659     12.87  1.138873   0.1977   49219.0 
  6190 114783    j    rj188.504  2456828.76337     -34.96  0.956517   0.1955   50572.0 
  6191 114783    j    rj196.138  2457057.994377     15.48  1.182373   0.1703   46614.0 
  6192 114783    j    rj199.72   2457150.979487     29.90  1.118554   0.189    50272.0 
  6193 114783    j    rj202.1978 2457216.813629      8.60  1.022291   0.1909   50099.0 
  6194 114783    j    rj204.269  2457229.736209      8.07  0.947256   0.1927   49900.0 
  6195 114783    j    rj233.1071 2457584.737687     18.94  1.110955   0.1891   50603.0 
  6196 114783    j    rj233.1074 2457584.741437     19.23  1.102297   0.1886   50051.0 
  6197 114783    j    rj258.460  2457925.741962    -14.33  1.001621   0.1828   49222.0 
  6198 114783    j    rj259.83   2457932.740643    -11.10  1.035828   0.1859   48594.0 
  6199 114783    j    rj270.261  2458000.708998      8.61  1.538084   0.1624   21511.0 
  6200 114783    j    rj292.979  2458295.800412    -24.86  1.038171   0.1872   50962.0 
  6201 114783    j    rj316.508  2458492.132017      7.83  0.971782   0.1902   50341.0 
  6202 114783    j    rj329.107  2458615.932056     29.21  1.314938   0.1942   51523.0 
  6203 114783    j    rj334.261  2458651.739157     25.67  1.098517   0.1942   48733.0 
  6204 114783    j    rj357.151  2458833.166341    -30.71  1.131276   0.1981   49103.0 
