Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
57572,22049,apf,rato.252,2457705.806036,-6.45,2.241036,-1,17136.0
57573,22049,apf,rato.253,2457705.806719,-10.77,2.230431,-1,15738.0
57574,22049,apf,ratp.253,2457707.783105,-7.34,2.086949,-1,16890.0
57575,22049,apf,ratp.254,2457707.783788,-8.41,2.186574,-1,17384.0
57576,22049,apf,ratp.255,2457707.784459,-9.64,2.100615,-1,17258.0
57577,22049,apf,ratu.262,2457717.797489,-17.48,2.020406,-1,18046.0
57578,22049,apf,ratu.263,2457717.798218,-13.12,2.173622,-1,18509.0
57579,22049,apf,ratu.264,2457717.798947,-12.89,2.081778,-1,17381.0
57580,22049,apf,ratx.240,2457722.798646,-11.77,2.020859,-1,18331.0
57581,22049,apf,raub.204,2457728.741929,1.04,3.033091,-1,6145.0
57582,22049,apf,raub.205,2457728.742624,-7.89,2.84546,-1,7097.0
57583,22049,apf,raub.206,2457728.743307,-13.96,2.641603,-1,7523.0
57584,22049,apf,raug.244,2457741.725187,-15.72,2.036657,-1,21441.0
57585,22049,apf,raug.245,2457741.726356,-15.83,1.992682,-1,22696.0
57586,22049,apf,raug.246,2457741.727443,-10.94,2.124667,-1,22387.0
57587,22049,apf,rauh.233,2457743.719434,-18.29,2.10206,-1,15136.0
57588,22049,apf,rauh.234,2457743.722501,-16.68,2.46273,-1,16125.0
57589,22049,apf,rauh.235,2457743.726181,-16.09,2.31706,-1,16487.0
57590,22049,apf,rauj.206,2457745.713908,-16.41,2.272346,-1,14313.0
57591,22049,apf,rauj.207,2457745.714719,-22.01,2.182337,-1,14749.0
57592,22049,apf,rauj.208,2457745.71554,-16.72,2.124072,-1,16075.0
57593,22049,apf,rauk.221,2457749.712634,-7.00,2.354293,-1,15639.0
57594,22049,apf,rauk.222,2457749.713445,-4.64,2.19793,-1,15003.0
57595,22049,apf,rauk.223,2457749.714243,-6.20,2.394074,-1,14842.0
57596,22049,apf,raul.232,2457751.722257,-17.57,2.378013,-1,16942.0
57597,22049,apf,raul.233,2457751.722997,-13.90,2.282905,-1,16837.0
57598,22049,apf,raul.234,2457751.72375,-16.97,2.281387,-1,17605.0
57599,22049,apf,raum.220,2457753.696113,-12.02,2.345444,-1,15241.0
57600,22049,apf,raum.221,2457753.696923,-10.31,2.207818,-1,15415.0
57601,22049,apf,raum.222,2457753.697745,-15.38,2.31201,-1,15113.0
57602,22049,apf,ravk.199,2457798.700216,-18.62,3.613523,-1,4929.0
57603,22049,apf,ravk.200,2457798.701084,-10.22,4.032857,-1,3174.0
57604,22049,apf,ravk.201,2457798.702126,-25.71,3.926879,-1,3556.0
57605,22049,apf,ravy.198,2457821.655154,-5.40,2.769632,-1,6703.0
57606,22049,apf,ravy.199,2457821.655837,-2.99,2.782531,-1,6761.0
57607,22049,apf,ravy.200,2457821.656543,-4.77,2.959456,-1,5846.0
57608,22049,apf,rayw.191,2457957.003361,-9.42,2.666161,-1,7622.0
57609,22049,apf,rayw.192,2457957.004032,-18.75,2.721632,-1,7378.0
57610,22049,apf,rayw.193,2457957.004692,-18.07,2.861142,-1,7201.0
57611,22049,apf,razg.250,2457971.979052,-19.64,2.609517,-1,16648.0
57612,22049,apf,razg.251,2457971.979793,-21.74,2.506127,-1,17487.0
57613,22049,apf,razg.252,2457971.980522,-20.58,2.52901,-1,17485.0
57614,22049,apf,razi.195,2457975.96963,-29.90,2.50077,-1,13572.0
57615,22049,apf,razi.196,2457975.970417,-26.60,2.551032,-1,14215.0
57616,22049,apf,razi.197,2457975.971204,-26.59,2.447181,-1,14333.0
57617,22049,apf,razm.262,2457983.002044,-25.13,2.355556,-1,15786.0
57618,22049,apf,razm.263,2457983.002785,-28.48,2.19163,-1,16715.0
57619,22049,apf,razm.264,2457983.003526,-23.69,2.334755,-1,16729.0
57620,22049,apf,razq.291,2457991.932515,-19.97,2.543822,-1,13769.0
57621,22049,apf,razq.292,2457991.933337,-19.61,2.365724,-1,15167.0
57622,22049,apf,razq.293,2457991.934147,-20.31,2.418004,-1,14685.0
57623,22049,apf,razr.304,2457993.014226,-23.62,2.13404,-1,16608.0
57624,22049,apf,razr.305,2457993.01499,-30.11,2.318572,-1,16712.0
57625,22049,apf,razr.306,2457993.015754,-21.83,2.051771,-1,17080.0
57626,22049,apf,rbac.259,2458011.864297,-6.39,3.200573,-1,6137.0
57627,22049,apf,rbac.260,2458011.865003,-14.24,3.063727,-1,6789.0
57628,22049,apf,rbac.261,2458011.865709,-8.81,2.975717,-1,6656.0
57629,22049,apf,rbac.299,2458011.97647,-3.93,2.687405,-1,9132.0
57630,22049,apf,rbac.300,2458011.977118,-9.78,2.719376,-1,8434.0
57631,22049,apf,rbac.301,2458011.977789,-13.28,2.598668,-1,8389.0
57632,22049,apf,rbai.245,2458024.974749,-9.99,2.197702,-1,15684.0
57633,22049,apf,rbai.246,2458024.975432,-10.66,2.225408,-1,13832.0
57634,22049,apf,rbai.247,2458024.976127,-9.56,2.459964,-1,14243.0
57635,22049,apf,rbak.249,2458027.814518,-18.68,3.083764,-1,7711.0
57636,22049,apf,rbak.250,2458027.816439,-16.81,3.074426,-1,6899.0
57637,22049,apf,rbak.251,2458027.818314,-19.40,2.785898,-1,7781.0
57638,22049,apf,rbak.287,2458027.94111,-18.22,4.213447,-1,3007.0
57639,22049,apf,rbak.288,2458027.941874,-18.13,2.924648,-1,5985.0
57640,22049,apf,rbak.289,2458027.942603,-18.38,3.450935,-1,5650.0
57641,22049,apf,rbal.264,2458031.946079,-16.01,2.186435,-1,16719.0
57642,22049,apf,rbal.265,2458031.946866,-15.41,2.337772,-1,15560.0
57643,22049,apf,rbal.266,2458031.947653,-17.23,2.21769,-1,17046.0
57644,22049,apf,rbam.256,2458032.937518,-9.09,2.279069,-1,14562.0
57645,22049,apf,rbam.257,2458032.938339,-6.62,2.199855,-1,14702.0
57646,22049,apf,rbam.258,2458032.939184,-10.73,2.247608,-1,13629.0
57647,22049,apf,rbao.242,2458039.828521,-12.02,2.288061,-1,14271.0
57648,22049,apf,rbao.243,2458039.82932,-12.76,2.254598,-1,14859.0
57649,22049,apf,rbao.244,2458039.830107,-10.73,2.374495,-1,15105.0
57650,22049,apf,rbap.237,2458040.958786,-14.86,2.283245,-1,13589.0
57651,22049,apf,rbap.238,2458040.959608,-15.63,2.275293,-1,14573.0
57652,22049,apf,rbap.239,2458040.960418,-15.16,2.302664,-1,14676.0
57653,22049,apf,rbaq.230,2458041.900304,-17.38,2.267325,-1,15076.0
57654,22049,apf,rbaq.231,2458041.901068,-20.79,2.029046,-1,15307.0
57655,22049,apf,rbaq.232,2458041.901832,-20.04,2.098538,-1,16459.0
57656,22049,apf,rbav.234,2458051.733766,-9.28,3.285109,-1,6466.0
57657,22049,apf,rbav.235,2458051.734472,-13.60,3.339096,-1,6988.0
57658,22049,apf,rbav.236,2458051.735178,-10.66,3.230547,-1,6398.0
57659,22049,apf,rbbc.189,2458063.830875,-9.47,3.216592,-1,5320.0
57660,22049,apf,rbbc.190,2458063.831604,-18.04,3.187265,-1,5998.0
57661,22049,apf,rbbc.191,2458063.832333,-11.10,3.485289,-1,5060.0
57662,22049,apf,rbbj.197,2458080.849471,-28.17,2.219044,-1,17647.0
57663,22049,apf,rbbj.198,2458080.850247,-28.91,2.423884,-1,15268.0
57664,22049,apf,rbbj.199,2458080.851057,-23.24,2.280855,-1,15999.0
57665,22049,apf,rbbm.238,2458086.734694,-10.09,2.623601,-1,7338.0
57666,22049,apf,rbbm.239,2458086.735377,-17.91,2.749368,-1,7503.0
57667,22049,apf,rbbm.240,2458086.736059,-13.81,2.645745,-1,8432.0
57668,22049,apf,rbbo.248,2458088.695628,-8.24,2.746152,-1,8671.0
57669,22049,apf,rbbo.249,2458088.696288,-8.44,2.702553,-1,8748.0
57670,22049,apf,rbbo.250,2458088.696948,-6.73,2.928108,-1,7285.0
57671,22049,apf,rbbo.287,2458088.809259,-3.59,2.285168,-1,17856.0
57672,22049,apf,rbbo.288,2458088.81,-7.83,2.235029,-1,17364.0
57673,22049,apf,rbbo.289,2458088.810752,-3.13,2.324176,-1,16196.0
57674,22049,apf,rbcc.276,2458115.681059,-32.50,2.886759,-1,6598.0
57675,22049,apf,rbcc.277,2458115.681742,-37.07,2.70783,-1,7720.0
57676,22049,apf,rbcc.278,2458115.682402,-38.80,2.761456,-1,8435.0
57677,22049,apf,rbce.209,2458119.722309,-11.88,3.305682,-1,5891.0
57678,22049,apf,rbce.210,2458119.722992,-9.47,2.803021,-1,6920.0
57679,22049,apf,rbce.211,2458119.723675,-8.95,3.070523,-1,6709.0
57680,22049,apf,rbck.213,2458131.666807,-15.23,2.808085,-1,6807.0
57681,22049,apf,rbck.214,2458131.667501,-3.72,2.91827,-1,5770.0
57682,22049,apf,rbck.215,2458131.668207,-9.99,2.987586,-1,6387.0
57683,22049,apf,rbcr.212,2458156.699114,-6.81,2.396741,-1,9884.0
57684,22049,apf,rbcr.213,2458156.700052,-6.12,2.386171,-1,10300.0
57685,22049,apf,rbcr.214,2458156.700943,-2.55,2.399831,-1,10152.0
57686,22049,apf,rbdb.188,2458175.619703,-4.60,2.537026,-1,8777.0
57687,22049,apf,rbdb.189,2458175.621415,-9.71,2.26212,-1,9634.0
57688,22049,apf,rbdb.190,2458175.622735,-5.39,2.21403,-1,11431.0
57689,22049,apf,rbgh.247,2458343.000004,-3.22,2.546557,-1,10943.0
57690,22049,apf,rbgh.248,2458343.000825,-4.83,2.481924,-1,10945.0
57691,22049,apf,rbgh.249,2458343.001647,-5.67,2.54212,-1,13609.0
57692,22049,apf,rbgm.240,2458356.914645,-1.36,2.229423,-1,14840.0
57693,22049,apf,rbgm.241,2458356.915409,-4.72,2.166622,-1,13360.0
57694,22049,apf,rbgm.242,2458356.916185,2.84,2.08409,-1,13064.0
57695,22049,apf,rbgn.259,2458357.924255,-12.01,2.489594,-1,12510.0
57696,22049,apf,rbgn.260,2458357.925007,-16.35,2.316431,-1,14732.0
57697,22049,apf,rbgn.261,2458357.92576,-17.44,2.347639,-1,15155.0
57698,22049,apf,rbgp.262,2458359.901804,-19.24,2.443514,-1,14464.0
57699,22049,apf,rbgp.263,2458359.90266,-25.73,2.49573,-1,12764.0
57700,22049,apf,rbgp.264,2458359.903494,-20.22,2.512422,-1,13635.0
57701,22049,apf,rbgr.281,2458369.03587,-8.97,2.192206,-1,13456.0
57702,22049,apf,rbgr.282,2458369.036622,-7.22,2.229497,-1,14615.0
57703,22049,apf,rbgr.283,2458369.037386,-6.04,2.135281,-1,18285.0
57704,22049,apf,rbgs.308,2458370.041445,-18.25,2.272461,-1,15732.0
57705,22049,apf,rbgs.309,2458370.042151,-18.08,2.260754,-1,14345.0
57706,22049,apf,rbgs.310,2458370.042846,-20.25,2.406303,-1,12930.0
57707,22049,apf,rbgx.271,2458379.017441,-4.80,2.392436,-1,12315.0
57708,22049,apf,rbgx.272,2458379.018112,-5.50,2.498543,-1,12387.0
57709,22049,apf,rbgx.273,2458379.018784,-7.38,2.286192,-1,14055.0
57710,22049,apf,rbhb.262,2458387.962148,3.39,2.259562,-1,11972.0
57711,22049,apf,rbhb.263,2458387.962912,1.27,2.421143,-1,14233.0
57712,22049,apf,rbhb.264,2458387.963687,-0.11,2.227218,-1,16337.0
57713,22049,apf,rbhc.277,2458390.002039,1.72,2.497093,-1,12872.0
57714,22049,apf,rbhc.278,2458390.003405,2.69,2.370191,-1,13341.0
57715,22049,apf,rbhc.279,2458390.003405,-2.89,2.46669,-1,11641.0
57716,22049,apf,rbhh.243,2458390.977593,-3.06,2.261389,-1,14471.0
57717,22049,apf,rbhh.244,2458390.978415,3.35,2.414907,-1,13036.0
57718,22049,apf,rbhh.245,2458390.97926,2.41,2.37665,-1,13058.0
57719,22049,apf,rbhj.241,2458398.84829,4.51,3.296919,-1,5132.0
57720,22049,apf,rbhj.242,2458398.849031,-2.61,3.375449,-1,4511.0
57721,22049,apf,rbhj.243,2458398.84976,-2.75,3.018177,-1,6306.0
57722,22049,apf,rbhj.268,2458398.919544,0.82,2.902654,-1,7143.0
57723,22049,apf,rbhj.269,2458398.920227,4.59,3.023768,-1,6015.0
57724,22049,apf,rbhj.270,2458398.920921,-5.49,2.891796,-1,6269.0
57725,22049,apf,rbhk.235,2458399.984919,-0.15,2.553375,-1,13756.0
57726,22049,apf,rbhk.236,2458399.985729,1.95,2.510467,-1,15984.0
57727,22049,apf,rbhk.237,2458399.986539,1.36,2.436646,-1,13563.0
57728,22049,apf,rbhl.265,2458400.972997,0.34,2.457318,-1,13873.0
57729,22049,apf,rbhl.266,2458400.973749,-0.60,2.36973,-1,16517.0
57730,22049,apf,rbhl.267,2458400.97449,0.62,2.406391,-1,15157.0
57731,22049,apf,rbhn.253,2458410.923862,-12.64,2.462468,-1,12225.0
57732,22049,apf,rbhn.254,2458410.924545,-7.35,2.314389,-1,11849.0
57733,22049,apf,rbhn.255,2458410.925239,-8.92,2.350722,-1,12080.0
57734,22049,apf,rbhp.251,2458414.888585,9.86,2.174323,-1,15803.0
57735,22049,apf,rbhp.252,2458414.889326,4.71,2.099911,-1,15472.0
57736,22049,apf,rbhp.253,2458414.890044,1.61,2.286612,-1,14527.0
57737,22049,apf,rbhr.239,2458418.893391,-21.68,2.424185,-1,13795.0
57738,22049,apf,rbhr.240,2458418.894178,-25.37,2.402035,-1,11728.0
57739,22049,apf,rbhr.241,2458418.894965,-20.21,2.348437,-1,14236.0
57740,22049,apf,rbhs.241,2458419.902706,-13.62,2.985253,-1,8039.0
57741,22049,apf,rbhs.242,2458419.903701,-11.57,2.792271,-1,9268.0
57742,22049,apf,rbhs.243,2458419.905889,-11.59,2.071826,-1,22373.0
57743,22049,apf,rbit.209,2458480.711989,-4.31,2.476139,-1,9729.0
57744,22049,apf,rbit.210,2458480.713054,2.18,2.595692,-1,10529.0
57745,22049,apf,rbit.211,2458480.714188,-0.89,2.540105,-1,8703.0
57746,22049,apf,rbiw.191,2458487.641215,-4.39,2.372384,-1,11891.0
57747,22049,apf,rbiw.192,2458487.641909,-4.97,2.27941,-1,11940.0
57748,22049,apf,rbiw.193,2458487.642603,-6.74,2.405068,-1,12436.0
57749,22049,apf,rbix.199,2458488.629556,-16.61,2.835097,-1,6550.0
57750,22049,apf,rbix.200,2458488.630227,-17.42,2.531946,-1,7230.0
57751,22049,apf,rbix.201,2458488.630887,-15.66,2.404557,-1,7941.0
57752,22049,apf,rboh.448,2458732.019593,-7.99,2.405201,-1,21763.0
57753,22049,apf,rboh.449,2458732.022209,-9.53,2.273048,-1,22338.0
57754,22049,apf,rboh.450,2458732.024339,-7.23,2.32271,-1,21774.0
57755,22049,apf,rbow.657,2458746.875166,-2.41,2.333435,-1,15137.0
57756,22049,apf,rbow.658,2458746.875999,3.22,2.401675,-1,13744.0
57757,22049,apf,rbow.659,2458746.876832,1.49,2.391411,-1,14544.0
57758,22049,apf,rbow.660,2458746.877666,2.54,2.259021,-1,15808.0
57759,22049,apf,rbox.161,2458747.837394,6.14,2.723847,-1,11372.0
57760,22049,apf,rbox.162,2458747.838309,0.56,2.661699,-1,12065.0
57761,22049,apf,rbox.163,2458747.839235,2.39,2.840678,-1,10241.0
57762,22049,apf,rbox.164,2458747.840184,5.68,2.693099,-1,11023.0
57763,22049,apf,rboz.729,2458749.879403,1.21,2.640738,-1,11854.0
57764,22049,apf,rboz.730,2458749.880364,5.31,2.524722,-1,11068.0
57765,22049,apf,rboz.731,2458749.881336,3.23,2.644246,-1,10853.0
57766,22049,apf,rbpc.873,2458752.98277,-15.60,2.065182,-1,27805.0
57767,22049,apf,rbpc.874,2458752.98358,-11.82,2.238616,-1,26447.0
57768,22049,apf,rbpc.875,2458752.984379,-10.04,2.218408,-1,25025.0
57769,22049,apf,rbpc.876,2458752.985201,-12.86,2.273582,-1,28086.0
57770,22049,apf,rbpp.754,2458765.850619,0.59,2.508318,-1,13143.0
57771,22049,apf,rbpp.755,2458765.85151,-1.54,2.253398,-1,13330.0
57772,22049,apf,rbpp.756,2458765.852436,-5.55,2.65111,-1,9807.0
57773,22049,apf,rbqw.160,2458798.882412,15.73,3.198848,-1,5806.0
