Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
4354,10700,lick,rb65.29,2450793.739258,6.76,4.826145,-1,24692.0
4355,10700,lick,rb65.99,2450794.757812,-0.42,5.192366,-1,21853.0
4356,10700,lick,rb72.67,2451025.975586,5.89,5.606284,-1,56789.0
4357,10700,lick,rb72.170,2451026.978516,0.25,5.927616,-1,60395.0
4358,10700,lick,rb72.171,2451026.980469,-1.16,5.759812,-1,62328.0
4359,10700,lick,rb72.302,2451028.003906,1.87,5.071506,-1,74642.0
4360,10700,lick,rb73.32,2451045.029297,1.48,5.375867,-1,38385.0
4361,10700,lick,rb73.115,2451046.993164,5.17,5.748431,-1,36274.0
4362,10700,lick,rb73.155,2451047.982422,8.43,5.959888,-1,40322.0
4363,10700,lick,rb76.15,2451074.929688,-8.20,4.748044,-1,89122.0
4364,10700,lick,rb76.16,2451074.944336,-6.83,5.331293,-1,66322.0
4365,10700,lick,rb77.25,2451100.916992,-9.88,5.45466,-1,14105.0
4366,10700,lick,rb77.26,2451100.926758,-12.40,5.057853,-1,21640.0
4367,10700,lick,rb77.67,2451101.891602,-0.90,4.691246,-1,21280.0
4368,10700,lick,rb77.68,2451101.907227,-2.27,5.008557,-1,18309.0
4369,10700,lick,rb78.67,2451131.833984,1.71,5.730351,-1,38541.0
4370,10700,lick,rb78.106,2451132.743164,-1.36,6.011461,-1,34925.0
4371,10700,lick,rb78.107,2451132.749023,-4.50,6.122226,-1,33353.0
4372,10700,lick,rb81.51,2451174.682617,0.98,6.372117,-1,21977.0
4373,10700,lick,rb81.96,2451175.69043,2.63,5.407884,-1,40847.0
4374,10700,lick,rb81.97,2451175.699219,0.79,5.379125,-1,36350.0
4375,10700,lick,rb82.12,2451206.629883,-7.91,6.997031,-1,26842.0
4376,10700,lick,rb82.13,2451206.632812,-0.70,5.649579,-1,30761.0
4377,10700,lick,rb95.24,2451419.007812,2.02,4.730634,-1,70548.0
4378,10700,lick,rb95.25,2451419.018555,8.71,5.585124,-1,54942.0
4379,10700,lick,rb95.63,2451420.009766,6.13,5.585996,-1,57378.0
4380,10700,lick,rb95.64,2451420.020508,0.29,5.206865,-1,56302.0
4381,10700,lick,rb96.23,2451439.893555,1.69,5.995799,-1,48719.0
4382,10700,lick,rb96.24,2451439.901367,3.25,5.77669,-1,45712.0
4383,10700,lick,rb96.58,2451440.875977,2.83,7.356499,-1,25891.0
4384,10700,lick,rb96.59,2451440.888672,-1.68,6.197424,-1,39213.0
4385,10700,lick,rb97.33,2451444.987305,-1.08,6.605105,-1,63088.0
4386,10700,lick,rb97.34,2451444.989258,-6.41,7.140917,-1,56522.0
4387,10700,lick,rb97.86,2451445.915039,6.07,5.375118,-1,43852.0
4388,10700,lick,rb97.87,2451445.916992,2.20,5.78037,-1,41976.0
4389,10700,lick,rb97.161,2451446.958984,-2.25,5.747862,-1,41675.0
4390,10700,lick,rb97.162,2451446.960938,-2.35,5.94064,-1,44602.0
4391,10700,lick,rb97.224,2451447.951172,-4.08,5.812483,-1,31713.0
4392,10700,lick,rb97.225,2451447.954102,-6.55,5.775438,-1,34388.0
4393,10700,lick,rb98.23,2451453.880859,8.87,5.266699,-1,56822.0
4394,10700,lick,rb98.24,2451453.894531,1.29,5.290931,-1,54815.0
