Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
3563,10700,apf,rabs.180,2456622.748077,5.49,1.960332,-1,32632.0
3564,10700,apf,rabs.181,2456622.748922,3.00,2.193291,-1,33263.0
3565,10700,apf,rabs.182,2456622.749778,1.95,1.924601,-1,35317.0
3566,10700,apf,rabu.149,2456624.747108,0.31,2.172081,-1,33991.0
3567,10700,apf,rabu.150,2456624.748474,-1.90,2.125516,-1,34234.0
3568,10700,apf,rabu.151,2456624.750106,2.30,2.183997,-1,33063.0
3569,10700,apf,rabv.177,2456626.726345,1.78,2.372907,-1,36046.0
3570,10700,apf,rabv.178,2456626.727178,3.37,2.172799,-1,34368.0
3571,10700,apf,rabv.179,2456626.728035,5.22,2.174131,-1,35646.0
3572,10700,apf,rabw.162,2456628.723563,-0.85,1.955233,-1,43214.0
3573,10700,apf,rabw.163,2456628.725218,3.48,1.99494,-1,39261.0
3574,10700,apf,rabw.164,2456628.726618,2.56,2.022118,-1,39425.0
3575,10700,apf,raby.157,2456631.68641,-2.37,2.603117,-1,22463.0
3576,10700,apf,raby.158,2456631.687649,-2.64,2.829046,-1,22225.0
3577,10700,apf,raby.159,2456631.688864,-3.56,2.905407,-1,23098.0
3578,10700,apf,rabz.182,2456632.71323,2.62,2.040553,-1,37388.0
3579,10700,apf,rabz.183,2456632.714388,5.42,2.122172,-1,36298.0
3580,10700,apf,rabz.184,2456632.717593,3.39,2.115528,-1,35607.0
3581,10700,apf,racc.113,2456644.672109,-0.74,3.2797,-1,8027.0
3582,10700,apf,racc.114,2456644.675534,-0.55,3.344298,-1,8015.0
3583,10700,apf,race.164,2456648.655642,0.80,2.048552,-1,32254.0
3584,10700,apf,race.165,2456648.65666,0.45,2.080123,-1,33261.0
3585,10700,apf,race.166,2456648.657702,3.53,2.133476,-1,34336.0
3586,10700,apf,racf.162,2456662.655956,1.00,1.857674,-1,52305.0
3587,10700,apf,racf.163,2456662.657703,-1.29,1.98328,-1,36048.0
3588,10700,apf,racf.164,2456662.659046,1.57,2.089325,-1,36592.0
3589,10700,apf,racg.174,2456663.661338,-3.90,2.140078,-1,30353.0
3590,10700,apf,racg.175,2456663.662137,1.15,2.071826,-1,31772.0
3591,10700,apf,racg.176,2456663.662935,0.54,2.270997,-1,30905.0
3592,10700,apf,rack.157,2456671.723528,0.74,2.207492,-1,35603.0
3593,10700,apf,rack.158,2456671.725044,0.32,2.331569,-1,35251.0
3594,10700,apf,rack.159,2456671.726584,1.51,2.160337,-1,36022.0
3595,10700,apf,racl.192,2456674.719309,-2.42,2.257038,-1,31559.0
3596,10700,apf,racl.193,2456674.720351,-0.51,2.262564,-1,31089.0
3597,10700,apf,racl.194,2456674.721369,2.34,2.25381,-1,31386.0
